,average_rating,author_id,text_reviews_count,name,ratings_count
48464,4.09,14140084,10,Nicholas T. McDonald,45
48465,3.62,7313439,18,P.K. Vandcast,65
48466,3.91,879005,9,Mary T. Bell,117
48467,4.21,4400967,68,Iain Parke,615
48468,3.97,109604,89,Debbie S. Miller,349
48469,3.71,392637,531,Stacey Schuett,2428
48470,4.39,3136544,23,Mark Laita,107
48471,3.80,62985,514,Denys Cazet,2666
48472,3.66,497291,784,Moira J. Moore,12689
48473,3.92,7180345,88,C.A. Pack,130
48474,2.50,5235136,1,Athanasios Galanis,2
48475,4.39,4499762,36,Asa Don Brown,105
48476,3.99,661624,32,Gerhard Roth,216
48477,4.05,5013214,5,Clive London,20
48478,4.05,2800823,10,Mark Linn-Baker,63
48479,3.00,8391806,3,Aspiciens Haufniensis,13
48480,3.60,828622,125,Jyrki Vainonen,816
48481,4.11,13702467,9,Charles Gerard Timm,9
48482,3.97,11434941,33,Nicole Lennek,91
48483,3.60,1802855,479,Stefania Bertola,3833
48484,3.37,14110211,137,R.P. James,647
48485,3.56,2960608,70,Leena Tamminen,523
48486,3.99,7123138,364,Kristin Rae,1968
48487,4.09,601547,15,Nellie Wong,93
48488,3.83,16329883,1936,Mia Ford,5091
48489,3.61,96915,44,Philip J. Carter,397
48490,3.52,235435,32,Kenneth A. Russell,234
48491,4.33,1150144,2,Howard N. Monnett,9
48492,4.24,2934737,1175,Jared C. Wilson,12370
48493,4.57,3102387,61,Mike Ayers,282
48494,3.97,3430891,116,Denny Burk,504
48495,4.44,14344450,1,Ivana Lukic,9
48496,3.74,62482,80,Edward Wakeling,413
48497,3.81,432975,3,Reza Mahammad,26
48498,4.23,6176018,1,Matt Walls,13
48499,3.72,250740,100,Deanne Stillman,497
48500,3.77,69697,872,Penelope J. Stokes,6348
48501,3.42,5611272,73,Saeko Kamon,684
48502,3.75,963811,10339,A.J. Jacobs,97918
48503,3.75,414718,1,Carol Luebering,4
48504,4.07,3166351,36,Antonio Melis,230
48505,3.81,8144872,286,David   Adam,2100
48506,3.66,654171,52,Donny Deutsch,323
48507,3.59,990148,936,Miley Cyrus,9972
48508,4.34,9760673,1124,Mona Kasten,7067
48509,3.81,5989604,46,Mary Whitten,574
48510,3.85,5414656,93,Hafizah Iszahanid,317
48511,3.86,3875164,48,Earth Works Group,254
48512,3.74,961573,331,Jessica Hagy,2315
48513,3.60,4414870,31,Arabella Sheraton,302
48514,3.99,559247,403,Maggie Carpenter,1550
48515,4.17,353317,294,Harold Augenbraum,4975
48516,3.83,13803673,4,Cecilia Ross,24
48517,4.31,15019172,10,David    White,29
48518,4.32,321799,15777,Todd Klein,551150
48519,3.68,1218461,272,Destiny Blaine,1529
48520,3.99,44082,195,Susan Anderson,1372
48521,3.94,50326,604,Simon Doonan,5421
48522,3.67,61472,48,Robert Green,284
48523,3.61,1690421,17,Jenni Blackmore,56
48524,3.83,679767,11,Revena Dwight,77
48525,4.47,77265,119,Jolly Roger Bradfield,735
48526,3.66,6068665,318,Simin Daneshvar,5930
48527,3.63,25885,523,symyn dnshwr,8761
48528,4.06,63115,6658,Sophie Blackall,53063
48529,3.72,140638,20,D.M. Armstrong,200
48530,3.59,401262,43,Sonia Orin Lyris,461
48531,3.86,825864,1,Catherine Sandner,7
48532,3.85,5752854,195,C.M. Gray,738
48533,3.80,241114,9,Marti Barletta,81
48534,3.64,15341757,14,David Hingley,47
48535,3.63,5423548,47,Ann-Helen Laestadius,446
48536,4.40,677393,114,Ric Gonzalez,26945
48537,4.03,7413407,5,Kristin G. Hatch,30
48538,4.12,61423,5,Brooke Hodge,48
48539,4.00,6635970,2,Ellen Donnelly,10
48540,4.26,6635971,2,Jennifer Dunlop Fletcher,19
48541,3.86,13891,1019,Rosalind Miles,24305
48542,3.77,22631,1823,James K. Morrow,16734
48543,4.07,14209942,18,Paul Regnier,68
48544,4.36,5211915,99,Tich Brewster,158
48545,3.99,4665180,204,W.C. Sellar,2298
48546,3.99,4665179,204,R.J. Yeatman,2308
48547,4.03,192687,184,John Reynolds,2170
48548,3.70,50666,19,Ned Sherrin,132
48549,3.29,8569784,5,Petros Papadopoulos,24
48550,3.62,514418,27,Ann Stephens,243
48551,3.77,4837969,25,Chad Mureta,278
48552,4.00,7134937,30,Carla Buchanan,260
48553,4.15,7102111,292,Chiara Parenti,639
48554,3.77,3159044,571,J.M. Stewart,2197
48555,3.63,15018333,116,Simon  Curtis,391
48556,3.90,7450977,26,Shan Jing Guang,411
48557,3.95,6517705,33,Aka Akasaka,301
48558,3.85,2948359,17,Zhi Tian  Liang,203
48559,4.05,2556725,55,Jerry Gordon,313
48560,3.76,3061912,77,Elizabeth Twist,359
48561,4.02,1142180,141,Matt Cardin,2889
48562,3.72,875849,163,Matthew Clemens,1124
48563,4.19,6477073,12,Kelly Eiro,42
48564,3.77,4310289,130,Brian J. Hatcher,1455
48565,3.78,3378249,453,K. Tempest Bradford,2728
48566,4.42,5068820,26,LaShawn M. Wanak,104
48567,3.79,806782,1271,Nisi Shawl,6580
48568,4.33,1007569,28,Michael Ehart,115
48569,3.89,4027044,160,Kyle S. Johnson,1084
48570,3.98,4027043,101,Douglas F. Warrick,467
48571,3.90,2987588,131,Richard   Wright,689
48572,3.65,2910507,7,Caitlin Dale Nicholson,37
48573,3.52,16390633,2,Leona Morin-Nelson,23
48574,4.38,14704098,20,D.D. Shaw,26
48575,3.98,425134,18,Franklin Potter,88
48576,3.99,8253449,19,Christopher P. Jargocki,94
48577,4.07,16090314,6,Christopher P. Jargodzki,55
48578,3.83,3347431,7,Michael Malaghan,29
48579,5.00,14858176,1,Milorad Novakovic,1
48580,3.85,94007,44,Feng Jicai,446
48581,3.77,234348,32,David Wakefield,367
48582,3.54,8444255,44,Lisa   Shea,312
48583,4.00,13687489,1,Stenford,1
48584,3.96,3465528,146,Julian Herbert,920
48585,3.78,6151827,2939,Matthew Mather,33536
48586,4.26,83645,291,Christopher West,3190
48587,3.17,165936,67,Peter Wild,349
48588,3.91,374441,3,Nathan Tyree,53
48589,3.18,5290278,4,David Lammy,44
48590,3.99,21508,206,John Cowper Powys,1547
48591,3.60,576663,69,Mike Nicol,562
48592,4.00,16600716,1,Jose Ignacio Eguizabal,1
48593,3.97,5782866,11,Paula V. Hardin,31
48594,4.38,6864634,2,Kristi Skordahl,8
48595,3.86,8379154,15,Sarah   Drew,103
48596,4.88,17146197,2,mHmd fwzy `bd lrHym,8
48597,3.96,242301,30,Samantha Moss,218
48598,3.37,5782860,27,fyd l`lywy,100
48599,3.83,374429,2099,Carolyn MacCullough,23775
48600,4.50,6433761,312,Alicia Howard,2199
48601,3.96,1407905,21,Dzheims Dzhois,191
48602,3.69,562902,47,Barbara Maitland,230
48603,3.37,2742999,10,Rae Winters,60
48604,3.74,3514,2233,Tawni O'Dell,30265
48605,1.00,14750312,1,Hmyd l`bwdy,1
48606,3.95,5279071,31,Matt McCleery,394
48607,4.20,14161471,7,Lilith Starr,30
48608,3.70,76644,107,Joy Bauer,813
48609,3.57,171839,24,Robert Kimbrough,188
48610,3.83,1175391,170,Sandra Cox,568
48611,3.80,6578438,46,Ekaterina Walter,414
48612,4.70,8292572,11,Christie St. Claire,33
48613,3.96,6925900,56,Elise M. Stone,279
48614,4.04,7142650,967,Alyssa Rae Taylor,14943
48615,3.64,5279437,59,Disa Tannos,363
48616,3.43,8585359,9,Patres,56
48617,4.34,6980463,24,Susannah J. Bell,29
48618,4.50,4686748,18,Krissy Smith,133
48619,4.10,2378616,356,Pilar Giralt Gorina,3903
48620,3.33,4800425,554,Patrick Flanery,2253
48621,3.38,181934,2,Fritz Ringer,13
48622,3.91,8252652,337,Olivia Chase,7555
48623,4.18,9950,6961,Ron Chernow,103420
48624,4.22,8422036,12,Robert   Whitaker,85
48625,4.13,4993740,484,LIFE Magazine,4053
48626,3.65,915705,328,Sedonia Guillone,2414
48627,3.77,1344165,213,Wayne Vansant,863
48628,4.19,5807301,53,L.D. Hutchinson,108
48629,2.55,694597,6,David Huggins,56
48630,4.12,2901015,731,Chesley B. Sullenberger,5109
48631,3.99,607724,139,Ben Miller,1021
48632,4.08,15274553,21,Kassi Underwood,92
48633,3.67,14437869,183,Meredith Jaeger,941
48634,4.32,22151,778,Polly Stone,2630
48635,3.79,9824916,48,Ross Patterson,190
48636,4.17,6551996,254,Aoife Marie Sheridan,534
48637,3.69,8200937,65,Valerie Vernay,218
48638,3.81,16168255,14,Emilie Alibert,59
48639,3.61,954918,46,Denis Lapiere,484
48640,3.80,6433724,156,Nikki Prince,789
48641,2.33,6893164,1,`ynt tlmvn,3
48642,4.30,6917601,2,Leo Stan,10
48643,3.73,143645,28,John Erskine,161
48644,4.08,5863,847,Paul Goble,10310
48645,4.06,663933,106,Alvin M. Josephy Jr.,1047
48646,3.38,7755331,4,Taylor Morgan,21
48647,3.51,324690,2,Gerald DiPego,51
48648,4.32,408361,17,John Holmstrom,209
48649,3.89,1114091,25,SlH njfy,246
48650,4.24,19941,1216,Thomas Kinkade,12639
48651,4.25,19940,1127,Katherine Spencer,11425
48652,3.04,10784236,100,Ana Franco,113
48653,3.93,144795,63,Roger Caillois,754
48654,3.60,100722,267,Susan Dunlap,3156
48655,4.08,7785444,20,Kyi Aye,193
48656,4.00,798415,1,Shannon Quimby,1
48657,3.80,51949,56,Isabel Thomas,241
48658,3.67,13535663,161,Jane Grix,1209
48659,3.79,13526892,380,Coco Cadence,2418
48660,4.00,70209,5,Doris T. Myers,37
48661,4.23,6173700,10,Patrick MacAdoo,48
48662,4.44,16369874,4,Lanigan Vitaceae,9
48663,4.08,3141674,160,Zornitsa Hristova,1682
48664,3.54,46324,30,Nicholas Heller,106
48665,3.79,56626,254,Robert J. Mrazek,1584
48666,3.66,229869,80,Judith Stone,536
48667,5.00,14647899,1,Roberta Worthington,2
48668,3.66,142369,72,Neil Johnson,455
48669,4.12,7565,4254,William Styron,106318
48670,4.00,121579,4018,Kirby Larson,25243
48671,3.43,4762558,115,Tracy Marchini,394
48672,3.79,61318,2105,Scott Kolins,30136
48673,3.98,19475,1139,Katherine Kurtz,58376
48674,4.47,343618,20,Kathryn Kulpa,70
48675,3.61,243122,360,Colin Forbes,8645
48676,3.89,17624,86,Joan Roughgarden,605
48677,3.67,6447266,1,Adam Ruzek,9
48678,4.22,7858234,1121,Chloe  Walsh,20458
48679,4.65,6538057,27,Louisa Leontiades,218
48680,3.76,5778586,10,Thodores Georgakopoulos,131
48681,2.87,7694452,2,Baba Tamio,15
48682,4.22,365700,38,Guy Daniels,308
48683,3.73,4821955,10,Trey Shiels,33
48684,4.07,6494965,271,Angel Gelique,569
48685,3.85,4032981,22,Aureliu Busuioc,703
48686,3.33,6939067,1,Minna Salami,3
48687,3.80,118307,26,John Malcolm,319
48688,3.80,188698,179,Edward Sorel,791
48689,3.83,7411213,268,Mia Villano,882
48690,4.25,3721,404,Ruud van der Rol,25022
48691,4.25,3722,219,Rian Verhoeven,22997
48692,3.72,5052439,7,Ladee Katherine,29
48693,4.31,8288744,9,Debbie Andreen,13
48694,4.13,13740131,354,Suki Selborne,1472
48695,3.89,7180476,68,Natalie Vivien,837
48696,4.25,6577123,63,Anna Simpson,114
48697,3.76,3358179,6,Halldor Gudmundsson,59
48698,3.99,1311184,168,Hebby Roman,846
48699,3.88,269854,35,Donald Stoker,166
48700,3.59,44276,11,Kenneth J. Hagan,119
48701,3.93,15938005,18,Jessica Prather,30
48702,3.82,15423801,10,Esther (Queen of Fantasy),11
48703,3.31,5736222,4,Aaron Myers,13
48704,3.82,4589054,283,Jenn LeBlanc,1989
48705,3.94,5818972,88,Baris Mustecaplioglu,954
48706,4.00,15141000,1,`bdllh lshly,1
48707,4.50,15119093,3,Michelle Bishop,4
48708,4.50,15119094,3,Nina Brav,4
48709,4.50,15119095,3,Kay B,4
48710,3.74,5346249,499,Jessica  Gibson,2734
48711,4.16,4589650,26,Alexandros Kosmatopoulos,148
48712,4.20,13854773,20,Nataliia Devova,131
48713,3.97,4177173,34,Liliana Minkova,370
48714,3.70,7271365,3,Manol Nakov,27
48715,4.16,7084873,5,Ventsel Raichev,77
48716,3.87,5782137,371,Emily Bold,3271
48717,3.79,7763222,14,Sabine Heinrich,76
48718,3.94,13802492,19,Melissa M. Tripp,64
48719,4.37,92090,86,Bethesda Softworks,1082
48720,3.84,58071,232,Marilyn Ross,2056
48721,3.00,15141001,1,William Francis Forbes-Sempill,1
48722,4.01,44325,181,Elmer L. Towns,2008
48723,4.00,1087893,4,Charles Billingsley,21
48724,4.41,13856135,135,Robert O'Neill,1597
48725,3.77,14005566,86,Brian Campbell,4094
48726,3.83,478251,17,Steve Prescott,1383
48727,4.07,20765,43,Mitch Byrd,1650
48728,3.48,869775,10,Arishima Takeo,85
48729,3.25,14138753,2,Vera Vutova-Stefanova,8
48730,3.74,14138754,9,Fideliia Koseva,66
48731,3.58,13494575,14,Khristina Miraz,122
48732,3.19,7353108,3,Takeo Arishima,26
48733,2.00,5166984,1,Jeremy Emling,4
48734,2.92,7943398,7,Brea Kendall,130
48735,4.11,7190603,8,Paul Voodini,35
48736,3.94,3275764,209,Suehiro Maruo,2674
48737,3.78,7440322,16,Wan Wei  Mo Guang,144
48738,3.82,292994,243,Wynton Marsalis,1323
48739,3.98,126496,195,Paul     Rogers,1069
48740,4.04,1044642,323,So Hee Park,13760
48741,3.74,6887302,168,N.L. Wilson,1505
48742,3.78,1361508,1136,Norah Wilson,11482
48743,4.07,2870370,106,Heather Doherty,571
48744,3.52,8277025,49,Erika Cotza,188
48745,4.25,6582015,10,Zenko Musashino,124
48746,4.19,6582016,126,Utako Yukihiro,2892
48747,4.42,14204724,77,Effie Kammenou,257
48748,3.69,30743,2696,Gary Soto,14861
48749,3.60,14122821,6,Victoria Starke,25
48750,3.67,14198278,19,Bobbi Ross,129
48751,3.86,2824424,190,Pamela Paparone,864
48752,4.34,143696,140,Kevin Brownlow,1409
48753,4.20,7305036,5,Encarni Maldonado,15
48754,3.86,4879762,17,Edith DuBois,279
48755,3.73,400979,16,Neville Steed,128
48756,4.07,13849918,63,Kattie Black,318
48757,4.50,15006641,2,Nellie Pink,2
48758,3.92,6460726,1668,SparkNotes,22230
48759,4.10,61031,739,Jonathan Emmett,5040
48760,3.74,6939941,207,M.L. West,8968
48761,3.95,145677,107,Tara K. Harper,3621
48762,3.60,2877829,115,Teresa Curvelo,1535
48763,3.64,5018108,4,Marta Matsuo,39
48764,4.01,5810467,136,Elly Blue,635
48765,3.96,182666,94,Michele Weiner-Davis,766
48766,3.96,1197064,141,Virginia Taylor,657
48767,3.83,322743,17,Steve Sherwood,126
48768,3.99,142262,24,Zane C. Hodges,280
48769,4.00,8424562,1,Shawn C. Lazar,4
48770,2.88,15235606,1,Kerrin Margiano,8
48771,3.11,15235607,2,Jean McGinnis,9
48772,4.15,1399962,135,mrtDy khlntryn,1993
48773,3.77,117514,95,Ahmed Ali,731
48774,3.73,1284137,1,Ruth Little,11
48775,4.15,48969,1380,Vera B. Williams,24281
48776,3.81,91979,117,Herb Boyd,565
48777,4.50,8144564,2,William C. Forrey,2
48778,4.08,181302,238,Blayne Cooper,4412
48779,5.00,8212301,1,Adolphos Tabernie,1
48780,4.15,62667,5,Joe Frank,34
48781,3.72,5860374,62,Lisa Colozza Cocca,158
48782,3.80,54108,251,Jill McGown,3817
48783,3.66,29245,928,Edna Buchanan,10801
48784,3.20,9828478,1,Oylum Bulbul,5
48785,4.11,5342412,83,Aviya Kushner,281
48786,3.78,2998127,19,bTrs bTrs Gly,213
48787,2.50,16854815,1,mHmd bjwy,2
48788,3.38,7847451,7,reapertownusa,13
48789,4.06,5786742,150,Elora Nicole Ramirez,477
48790,3.71,6828135,261,J.J. Virgin,2015
48791,4.08,4754622,36,Fedoua Lamodiere,429
48792,4.21,8295652,417,Al Daltrey,1077
48793,3.99,3240276,21,Zils Verns,129
48794,1.80,17059821,2,Linda Tidemane,5
48795,3.82,5790,3245,Niall Ferguson,41807
48796,4.01,4654517,1467,Ginger Voight,13765
48797,4.67,1126186,1,Marjorie Power,3
48798,4.25,5819439,1,Lainie Towell,4
48799,3.59,38323,28,Sandra Woodruff,282
48800,4.33,8300609,1,Rita Floriani,3
48801,4.14,14875793,3,Candace Laville,7
48802,3.93,4896995,42,Janey Louise Jones,467
48803,3.58,7356434,81,Jennie Poh,154
48804,3.55,36109,6,Johanna Burani,83
48805,4.31,1985013,359,K.P. Poornachandra Tejaswi  ke. pi. puurnncNdr teejsvi,7747
48806,4.53,9798,344,David Allen Sibley,5726
48807,3.91,7181000,156,Rachel Burns,1771
48808,5.00,6474594,1,Gregory  Thomas,2
48809,4.12,6437625,47,Ian  McClellan,113
48810,4.13,599188,73,Salvatore Quasimodo,1450
48811,4.00,9790074,1,Euripides Garantoudes,2
48812,3.97,3716,595,David Nasaw,5805
48813,3.32,914,3,David B. Johnson,25
48814,3.15,913,2,Thomas A. Mowry,13
48815,3.88,4682363,9,Sanford Kossin,331
48816,3.96,2865290,20,Alba Neri,94
48817,3.07,7418974,2,Lacy Sky,28
48818,4.33,408766,530,Dani Hart,936
48819,3.65,1182729,98,Liz Jasper,744
48820,3.83,6154113,3,Harlowe Pilgrim,18
48821,4.09,101041,235,Larry Dossey,2286
48822,4.09,2709575,86,Rajiv Joseph,1227
48823,3.83,220157,13,Jill Wolf,100
48824,3.49,5325092,70,Sarah van Gelder,397
48825,3.31,5325093,27,YES!,152
48826,3.80,86475,1239,James P. Blaylock,15617
48827,3.91,205075,1091,Lisa Goldstein,21748
48828,4.00,289648,707,Jack Womack,10511
48829,3.35,6538881,54,Robert  Irwin,383
48830,4.14,14419984,250,Darcie Boleyn,1273
48831,3.37,2035464,78,`bs pjmn,575
48832,4.00,7232632,1,Jewish Genealogy Society of Canada (Toronto),2
48833,4.00,808956,1,"Charles, Casimer Krawczyk",2
48834,3.36,6984877,160,khld lrjHy,730
48835,4.04,64263,101,Josef Albers,5744
48836,4.02,64267,121,Nicholas Fox Weber,5718
48837,4.34,45205,309,Phoebe Gilman,5807
48838,4.72,8534816,51,Pam Bonsper,74
48839,4.19,14208902,8,Thomas Kroepfl,21
48840,3.78,807412,143,Wednesday Kirwan,732
48841,4.14,365211,12,Michael Donovan,70
48842,4.21,107653,473,Dorie Greenspan,26387
48843,4.08,2357643,23,Bobbie Chase,125
48844,4.06,142534,57,Veronica Li,406
48845,3.91,4382479,126,Raul Sastre,601
48846,4.17,12890533,1,Adrian Rosebrock,24
48847,4.02,4860436,59,Adam Bolander,99
48848,4.04,11798,700,Stephen Batchelor,9976
48849,3.74,7214844,89,Romy Nordlinger,379
48850,3.00,8285598,1,Juhachiban,1
48851,3.59,4245438,2343,Hannah Jayne,16120
48852,3.88,1335509,479,Nancy J. Parra,2690
48853,3.71,4667768,57,Rob van der Veer,550
48854,3.81,17032,436,Jane Stern,3052
48855,3.84,17031,320,Michael Stern,2377
48856,3.58,5448020,6,R.N. Crane,12
48857,3.70,6450261,2173,Sonali Deraniyagala,13571
48858,3.25,7124301,1573,Lauren Owen,7256
48859,3.76,311366,154,Edward Slingerland,929
48860,4.13,243409,145,Stephanie Vaughn,1165
48861,3.86,15061226,30,Nick Littlehales,314
48862,3.89,80107,29,Dianne Bates,132
48863,3.54,2967675,20,Roy Thomas Williams,56
48864,3.87,6894439,28,Shannon Duane,721
48865,5.00,7842622,1,Celina Villagarcia,2
48866,3.81,25051,424,Steve Jones,5183
48867,3.49,7433896,182,Natalie Wild,2267
48868,3.86,15489004,446,Casey Cameron,1606
48869,3.94,324635,13,Michael Joyce,104
48870,4.28,11081,16886,Margaret Mitchell,926591
48871,4.60,14003254,53,Christie M. Stenzel,68
48872,3.93,1341819,16,Bella Cohen,201
48873,3.91,672739,8,Catherine Wing,64
48874,3.92,216228,30,Jeffrey Skinner,166
48875,4.02,14258347,18,Mehedi Haque,192
48876,3.72,5390775,38,Aleida March,252
48877,4.10,8426238,900,James Rebanks,5325
48878,4.47,4894158,11,AmandaLyn Donogal,17
48879,3.82,666662,138,Ann Baum,3198
48880,3.84,8310421,6,Danielle Imara,50
48881,4.11,7087109,8,Juan Luis Marin,19
48882,4.00,4126153,28,George W. Knight III,240
48883,3.99,16017087,20,F.N. Fiorescato,75
48884,3.68,805275,146,Jennifer McCartney,570
48885,3.51,3345838,39,Mark    Powell,45
48886,3.57,6998397,9,Bridget Maris,14
48887,3.98,750226,170,Jamie Michalak,921
48888,3.40,226262,21,Paul D. Eggen,194
48889,3.48,226263,22,Donald P. Kauchak,184
48890,3.55,1320430,494,mHmd `bd lHlym `bd llh,4520
48891,3.84,6564751,181,Stacy McKitrick,1060
48892,4.26,7216664,151,Rebecca Langston-George,422
48893,3.86,296750,34,Dominick Bosco,450
48894,3.99,3424060,1625,Adolfo Bioy Casares,21720
48895,3.95,35335,2861,Anthony Browne,16236
48896,3.86,431356,23,Gordon Thorburn,143
48897,5.00,811190,1,Jonathan Ledwidge,1
48898,4.10,43889,628,Sterling North,11401
48899,4.16,475633,19,Brad Holland,186
48900,0.0,14752184,1,Edward Bottomley,0
48901,3.89,4278421,15,S.Q. Eads,61
48902,3.68,96365,53,Charles Turner,222
48903,3.82,5772259,681,Marc Deering,6367
48904,3.68,15907246,8,Jaime L. Kurtz,47
48905,3.50,7906765,176,rGd@ khwry,556
48906,3.30,7564149,3,Orfeo Suarez,20
48907,3.67,1391951,4,Peter Warrington,12
48908,3.92,457407,2,Robin Aitken,13
48909,3.67,23651,1130,Gary L. Blackwood,9849
48910,4.00,6917009,2,Bahril Hidayat,5
48911,4.00,6917010,2,Choirul Sholeh,5
48912,4.19,414670,68,Richard Bliss Brooke,777
48913,3.64,70147,464,Ernest Callenbach,3868
48914,3.80,56835,90,Carol K. Mack,1711
48915,3.80,56834,85,Dinah Mack,1665
48916,5.00,16775143,1,Darlene Nemeth,1
48917,3.59,12979187,104,Amanda Cinelli,664
48918,3.74,15989960,78,Melinda Snodgrass,287
48919,3.70,25283,263,Tomson Highway,3255
48920,3.48,5102264,131,Carlyle Clark,299
48921,3.43,7520323,5,Alex Shibao,37
48922,3.87,1422775,110,Antonio Jorge Goncalves,858
48923,3.79,196586,21,Sandra Krebs Hirsh,310
48924,3.56,347917,10,Robert M. Weir,94
48925,2.23,776955,1,Russ Prince,13
48926,3.86,138175,58,Lewis Schiff,447
48927,3.92,6535562,13,R. Tezak,38
48928,3.67,333001,6,John Musick,40
48929,3.98,57384,21,Beverly McMillan,209
48930,3.69,29565,76,Johnny Acton,445
48931,3.70,398628,8,Nick Sandler,84
48932,4.13,8510301,431,Blaire Edens,803
48933,3.41,2898450,979,Ivy Pochoda,7106
48934,3.90,887454,79,Nana Spier,364
48935,4.15,137423,710,Katarina Ganslandt,6751
48936,3.29,7348311,13,Honza Vojtisek,62
48937,3.75,16083889,2,Miroslav Bula,4
48938,4.47,14193422,1,Kate-mia White,19
48939,4.14,305980,11,Nancy J. Troy,174
48940,3.37,550367,192,Rafael Abalos,2404
48941,3.75,13036750,1,E.L. Nelson,4
48942,3.42,4555655,102,Cristy Watson,256
48943,3.83,1045921,1,Alan Barrie,6
48944,3.73,2729616,1,Dayana Knight,11
48945,4.13,7201427,2584,Jani Kay,20299
48946,3.93,434812,24,Edward Buscombe,206
48947,4.30,15060160,79,C.D. Bradley,249
48948,3.93,229242,62,Carlos Heitor Cony,1102
48949,4.07,44925,288,Laura Leuck,2013
48950,4.01,475491,29,Gary Hardwick,277
48951,3.73,7560407,21,Moegi Yukue,183
48952,3.74,13495086,21,yukueMeng Cong,180
48953,3.79,9756,2320,Carole Nelson Douglas,33453
48954,3.88,223822,44,Dan Mahoney,652
48955,4.15,3440476,5454,Felicia Day,40548
48956,3.24,4561173,158,Lotta Toivanen,1355
48957,4.40,14223061,2,imran siddiqui,5
48958,4.26,2901859,13,Michal B. Jagiello,196
48959,3.69,4661521,803,Camilla Grebe,5064
48960,3.75,14016960,525,Elizabeth Clark Wessel,2523
48961,4.29,9860625,47,Ginna Moran,104
48962,4.10,58765,274,Northrop Frye,3873
48963,3.83,7819865,8,James Merlino,48
48964,4.00,14414349,2,Pratima Kapur,2
48965,4.20,402796,33,David Kirschner,386
48966,3.66,16419083,151,Chris  Anderson,1727
48967,3.66,6971335,151,David Sally,1727
48968,4.25,7942666,5334,Angela Marsons,61044
48969,3.84,940794,108,Elvira Willems,648
48970,4.26,7907895,146,David Bussell,440
48971,3.33,5291815,7,Die Zhi Ling,96
48972,3.27,13469189,3,Diep Chi Linh,74
48973,3.82,7263354,189,James   Snyder,1013
48974,3.82,1106985,3,shykh fkhrldyn brhym hmdny,22
48975,3.52,237648,40,Joel Norris,427
48976,4.22,143864,8,Kelly Boyer Sagert,55
48977,3.93,7322045,2,Bette Lou Higgins,15
48978,3.19,169858,9,Wendy E. Cook,59
48979,4.27,229395,36,Ellen Kindt McKenzie,236
48980,4.19,465882,4,Amrei Fechner,26
48981,4.26,65647,144,Denton Welch,1052
48982,3.86,9815092,1,Suzi Feay,7
48983,4.24,5514598,729,Hasan Ali Toptas,7148
48984,3.14,1189225,6,Veronica Divendal,42
48985,3.33,2894131,116,Lesley Fairfield,474
48986,3.97,23821,3461,Eleanor Estes,54872
48987,3.75,2760439,65,Kirana Kejora,459
48988,4.35,4546975,182,Carla Pennington,828
48989,3.77,87458,672,David Adams Richards,7879
48990,4.16,43602,407,Harriette Simpson Arnow,2999
48991,3.97,3898739,472,Moira Quirk,1423
48992,3.74,397100,387,Maite Carranza,5451
48993,3.94,4390441,517,Haley Walsh,3315
